start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
42,2026-03-05 16:34:50.482639,can_tapper31,2026-03-05 16:34:50.482639,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
42,2026-03-05 16:34:50.482639,can_tapper31,2026-03-05 16:34:52.162333,1.679694,Engine running command,Engine Status,status,"rgb(166,86,40)"
42,2026-03-05 16:34:50.482639,can_tapper31,2026-03-05 16:34:52.479439,1.9968,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
43,2026-03-06 06:34:33.231922,can_tapper31,2026-03-06 06:34:33.231922,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
43,2026-03-06 06:34:33.231922,can_tapper31,2026-03-06 06:34:34.878440,1.646518,Engine running command,Engine Status,status,"rgb(247,129,191)"
43,2026-03-06 06:34:33.231922,can_tapper31,2026-03-06 06:34:35.328095,2.096173,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
43,2026-03-06 06:34:33.231922,can_tapper31,2026-03-06 06:35:30.829847,57.597925,Engine running command,Engine Status,status,"rgb(247,129,191)"
43,2026-03-06 06:34:33.231922,can_tapper31,2026-03-06 06:35:31.050971,57.819049,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
44,2026-03-06 06:35:29.044916,can_tapper31,2026-03-06 06:35:29.044916,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
44,2026-03-06 06:35:29.044916,can_tapper31,2026-03-06 06:34:34.878440,-54.166476,Engine running command,Engine Status,status,"rgb(153,153,153)"
44,2026-03-06 06:35:29.044916,can_tapper31,2026-03-06 06:34:35.328095,-53.716821,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
